date,campaign_id,channel,keyword,audience,bid_strategy,bid_spend,quality_score,landing_page_performance
2026-02-02,CAMP_GGL_DG_03,Google Ads,intraday app,High Intent Traders,Target CPA,1771.72,9.5,0.765
2026-02-02,CAMP_GGL_DG_03,Google Ads,stock trading app,KYC Dropoff,Target CPA,1751.97,5.1,0.223
2026-02-02,CAMP_GGL_UAC_04,Google Ads,open demat account,Brand Searchers,Target ROAS,3285.74,5.6,0.77
2026-02-02,CAMP_META_AWR_05,Meta (FB/IG),instant form lead,Lookalike 2%,Highest Volume,2012.89,8.5,0.407
2026-02-02,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Retarget 30D,Cost Cap,1221.79,3.4,0.293
2026-02-02,CAMP_META_RM_07,Meta (FB/IG),instant form lead,Finance Interests,Cost Cap,2788.42,7.1,0.22
2026-02-02,CAMP_LI_B2B_08,LinkedIn Ads,partner onboarding,Startup Founders,Target Cost,913.55,8.8,0.361
2026-02-02,CAMP_LI_B2B_08,LinkedIn Ads,partner onboarding,Startup Founders,Target Cost,1029.18,9.1,0.351
2026-02-02,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,Startup Founders,Maximum Delivery,428.96,5.0,0.324
2026-02-02,CAMP_LI_B2B_08,LinkedIn Ads,wealth education,Startup Founders,Maximum Delivery,631.22,9.5,0.615
2026-02-03,CAMP_GGL_BRAND_01,Google Ads,intraday app,KYC Dropoff,Target CPA,2698.69,6.0,0.485
2026-02-03,CAMP_GGL_BRAND_01,Google Ads,zero brokerage,KYC Dropoff,Target ROAS,3337.30,6.5,0.265
2026-02-03,CAMP_GGL_BRAND_01,Google Ads,stock trading app,High Intent Traders,Target CPA,3422.40,6.2,0.719
2026-02-03,CAMP_GGL_GEN_02,Google Ads,best trading platform,High Intent Traders,Target ROAS,1471.61,8.1,0.788
2026-02-03,CAMP_GGL_GEN_02,Google Ads,open demat account,High Intent Traders,Target ROAS,1937.25,8.7,0.574
2026-02-03,CAMP_GGL_GEN_02,Google Ads,best trading platform,KYC Dropoff,Maximize Conversions,2230.77,6.3,0.775
2026-02-03,CAMP_GGL_GEN_02,Google Ads,zero brokerage,Brand Searchers,Target CPA,3347.68,5.9,0.752
2026-02-03,CAMP_GGL_DG_03,Google Ads,mutual funds app,Brand Searchers,Target CPA,3406.24,5.2,0.199
2026-02-03,CAMP_GGL_DG_03,Google Ads,open demat account,High Intent Traders,Target ROAS,3596.05,9.4,0.436
2026-02-03,CAMP_GGL_DG_03,Google Ads,mutual funds app,App Installers,Target CPA,3495.47,5.4,0.614
2026-02-03,CAMP_GGL_UAC_04,Google Ads,zero brokerage,App Installers,Maximize Conversions,3360.26,4.5,0.216
2026-02-03,CAMP_GGL_UAC_04,Google Ads,zero brokerage,App Installers,Maximize Conversions,1586.17,9.1,0.639
2026-02-03,CAMP_META_AWR_05,Meta (FB/IG),instant form lead,Lookalike 2%,Highest Volume,1200.22,9.8,0.584
2026-02-03,CAMP_META_AWR_05,Meta (FB/IG),pan kyc completion,Retarget 30D,Cost Cap,1264.58,9.7,0.677
2026-02-03,CAMP_META_AWR_05,Meta (FB/IG),trading beginners,Lookalike 2%,Bid Cap,2416.66,4.4,0.436
2026-02-03,CAMP_META_LG_06,Meta (FB/IG),trading beginners,Lookalike 2%,Bid Cap,2744.07,4.5,0.482
2026-02-03,CAMP_META_RM_07,Meta (FB/IG),trading beginners,Video Engagers,Highest Volume,803.45,7.1,0.266
2026-02-03,CAMP_LI_B2B_08,LinkedIn Ads,employee wealth plan,B2B Partners,Target Cost,808.42,5.7,0.673
2026-02-04,CAMP_GGL_BRAND_01,Google Ads,intraday app,App Installers,Target CPA,3433.62,5.5,0.396
2026-02-04,CAMP_GGL_BRAND_01,Google Ads,zero brokerage,Brand Searchers,Maximize Conversions,3082.92,8.4,0.656
2026-02-04,CAMP_GGL_BRAND_01,Google Ads,stock trading app,KYC Dropoff,Maximize Conversions,2995.98,4.7,0.203
2026-02-04,CAMP_GGL_GEN_02,Google Ads,open demat account,High Intent Traders,Target ROAS,1578.35,4.7,0.7
2026-02-04,CAMP_GGL_GEN_02,Google Ads,stock trading app,High Intent Traders,Maximize Conversions,3458.62,5.1,0.751
2026-02-04,CAMP_GGL_DG_03,Google Ads,open demat account,KYC Dropoff,Maximize Conversions,2135.52,6.5,0.401
2026-02-04,CAMP_GGL_DG_03,Google Ads,stock trading app,Brand Searchers,Target ROAS,1107.90,8.4,0.442
2026-02-04,CAMP_GGL_UAC_04,Google Ads,intraday app,High Intent Traders,Maximize Conversions,2205.99,6.7,0.338
2026-02-04,CAMP_GGL_UAC_04,Google Ads,zero brokerage,High Intent Traders,Target ROAS,2900.35,7.4,0.451
2026-02-04,CAMP_GGL_UAC_04,Google Ads,open demat account,KYC Dropoff,Maximize Conversions,3042.11,5.9,0.668
2026-02-04,CAMP_GGL_UAC_04,Google Ads,stock trading app,Brand Searchers,Target CPA,2636.75,6.2,0.541
2026-02-04,CAMP_META_AWR_05,Meta (FB/IG),instant form lead,Video Engagers,Highest Volume,1552.97,4.6,0.531
2026-02-04,CAMP_META_AWR_05,Meta (FB/IG),trading beginners,Retarget 30D,Cost Cap,2652.31,5.9,0.402
2026-02-04,CAMP_META_AWR_05,Meta (FB/IG),pan kyc completion,Lookalike 2%,Bid Cap,2017.48,8.8,0.562
2026-02-04,CAMP_META_LG_06,Meta (FB/IG),options traders,Video Engagers,Bid Cap,741.58,7.5,0.691
2026-02-04,CAMP_META_LG_06,Meta (FB/IG),instant form lead,Finance Interests,Highest Volume,2808.39,7.0,0.458
2026-02-04,CAMP_META_LG_06,Meta (FB/IG),instant form lead,Retarget 30D,Highest Volume,2272.88,3.2,0.2
2026-02-04,CAMP_META_LG_06,Meta (FB/IG),digilocker pending,Video Engagers,Bid Cap,2302.67,8.3,0.544
2026-02-04,CAMP_META_RM_07,Meta (FB/IG),pan kyc completion,Lookalike 2%,Bid Cap,2378.85,8.5,0.302
2026-02-04,CAMP_META_RM_07,Meta (FB/IG),pan kyc completion,Finance Interests,Bid Cap,2183.20,8.4,0.627
2026-02-04,CAMP_META_RM_07,Meta (FB/IG),digilocker pending,Lookalike 2%,Cost Cap,2253.00,3.6,0.368
2026-02-04,CAMP_META_RM_07,Meta (FB/IG),trading beginners,Retarget 30D,Highest Volume,2945.21,4.0,0.569
2026-02-04,CAMP_LI_B2B_08,LinkedIn Ads,wealth education,B2B Partners,Target Cost,488.02,6.5,0.256
2026-02-05,CAMP_GGL_BRAND_01,Google Ads,best trading platform,App Installers,Maximize Conversions,1959.45,6.8,0.442
2026-02-05,CAMP_GGL_GEN_02,Google Ads,zero brokerage,App Installers,Target CPA,3261.26,7.4,0.245
2026-02-05,CAMP_GGL_GEN_02,Google Ads,open demat account,High Intent Traders,Target ROAS,1151.77,7.7,0.39
2026-02-05,CAMP_GGL_GEN_02,Google Ads,intraday app,Brand Searchers,Target ROAS,3481.78,4.2,0.489
2026-02-05,CAMP_GGL_DG_03,Google Ads,open demat account,High Intent Traders,Target CPA,1448.50,9.2,0.375
2026-02-05,CAMP_GGL_DG_03,Google Ads,best trading platform,Brand Searchers,Target CPA,2939.97,7.5,0.616
2026-02-05,CAMP_GGL_UAC_04,Google Ads,open demat account,App Installers,Target CPA,1454.99,7.6,0.599
2026-02-05,CAMP_GGL_UAC_04,Google Ads,zero brokerage,Brand Searchers,Target CPA,1088.34,5.6,0.729
2026-02-05,CAMP_META_AWR_05,Meta (FB/IG),pan kyc completion,Video Engagers,Bid Cap,2232.01,8.1,0.475
2026-02-05,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Video Engagers,Cost Cap,2602.09,3.5,0.432
2026-02-05,CAMP_META_RM_07,Meta (FB/IG),pan kyc completion,Lookalike 2%,Highest Volume,3008.90,8.0,0.627
2026-02-05,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,Startup Founders,Maximum Delivery,436.90,9.0,0.317
2026-02-05,CAMP_LI_B2B_08,LinkedIn Ads,employee wealth plan,Startup Founders,Maximum Delivery,556.79,9.3,0.735
2026-02-06,CAMP_GGL_BRAND_01,Google Ads,stock trading app,App Installers,Target ROAS,1048.59,7.8,0.246
2026-02-06,CAMP_GGL_BRAND_01,Google Ads,intraday app,App Installers,Target CPA,1136.54,3.9,0.206
2026-02-06,CAMP_GGL_GEN_02,Google Ads,open demat account,High Intent Traders,Target CPA,1436.00,8.6,0.624
2026-02-06,CAMP_GGL_GEN_02,Google Ads,open demat account,Brand Searchers,Target ROAS,1435.64,7.6,0.42
2026-02-06,CAMP_GGL_GEN_02,Google Ads,mutual funds app,App Installers,Maximize Conversions,2000.04,6.1,0.734
2026-02-06,CAMP_GGL_DG_03,Google Ads,stock trading app,Brand Searchers,Target CPA,2195.67,3.6,0.553
2026-02-06,CAMP_GGL_DG_03,Google Ads,stock trading app,Brand Searchers,Maximize Conversions,1042.33,5.6,0.264
2026-02-06,CAMP_GGL_DG_03,Google Ads,open demat account,High Intent Traders,Target ROAS,3550.10,6.2,0.574
2026-02-06,CAMP_GGL_UAC_04,Google Ads,stock trading app,App Installers,Target ROAS,1539.09,4.5,0.78
2026-02-06,CAMP_META_AWR_05,Meta (FB/IG),digilocker pending,Finance Interests,Highest Volume,1772.36,5.9,0.728
2026-02-06,CAMP_META_LG_06,Meta (FB/IG),trading beginners,Retarget 30D,Highest Volume,2361.47,6.7,0.376
2026-02-06,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Retarget 30D,Highest Volume,1139.26,8.2,0.604
2026-02-06,CAMP_META_RM_07,Meta (FB/IG),instant form lead,Retarget 30D,Highest Volume,2311.74,5.7,0.194
2026-02-06,CAMP_META_RM_07,Meta (FB/IG),trading beginners,Lookalike 2%,Highest Volume,2496.21,5.4,0.346
2026-02-06,CAMP_META_RM_07,Meta (FB/IG),pan kyc completion,Finance Interests,Highest Volume,2854.58,8.4,0.589
2026-02-06,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,Finance Managers,Target Cost,395.87,3.6,0.544
2026-02-06,CAMP_LI_B2B_08,LinkedIn Ads,wealth education,B2B Partners,Maximum Delivery,1090.71,8.4,0.267
2026-02-06,CAMP_LI_B2B_08,LinkedIn Ads,partner onboarding,Startup Founders,Target Cost,632.55,4.8,0.736
2026-02-06,CAMP_LI_B2B_08,LinkedIn Ads,wealth education,Finance Managers,Target Cost,1052.01,6.2,0.744
2026-02-07,CAMP_GGL_BRAND_01,Google Ads,intraday app,High Intent Traders,Target ROAS,1263.36,4.5,0.778
2026-02-07,CAMP_GGL_BRAND_01,Google Ads,best trading platform,Brand Searchers,Target ROAS,2655.81,9.7,0.197
2026-02-07,CAMP_GGL_GEN_02,Google Ads,intraday app,Brand Searchers,Maximize Conversions,2409.87,9.4,0.19
2026-02-07,CAMP_GGL_DG_03,Google Ads,zero brokerage,App Installers,Target CPA,2163.68,5.0,0.491
2026-02-07,CAMP_GGL_DG_03,Google Ads,mutual funds app,App Installers,Target CPA,1153.07,9.5,0.583
2026-02-07,CAMP_GGL_DG_03,Google Ads,stock trading app,High Intent Traders,Target ROAS,2985.11,9.4,0.368
2026-02-07,CAMP_GGL_UAC_04,Google Ads,best trading platform,KYC Dropoff,Target ROAS,1520.20,6.6,0.321
2026-02-07,CAMP_GGL_UAC_04,Google Ads,stock trading app,Brand Searchers,Target ROAS,3586.18,8.4,0.437
2026-02-07,CAMP_GGL_UAC_04,Google Ads,intraday app,High Intent Traders,Maximize Conversions,2248.12,3.6,0.341
2026-02-07,CAMP_GGL_UAC_04,Google Ads,zero brokerage,High Intent Traders,Target CPA,1877.82,7.6,0.787
2026-02-07,CAMP_META_AWR_05,Meta (FB/IG),pan kyc completion,Lookalike 2%,Highest Volume,991.18,8.9,0.777
2026-02-07,CAMP_META_AWR_05,Meta (FB/IG),options traders,Video Engagers,Bid Cap,1091.18,5.7,0.736
2026-02-07,CAMP_META_LG_06,Meta (FB/IG),digilocker pending,Video Engagers,Cost Cap,1186.95,8.7,0.526
2026-02-07,CAMP_META_LG_06,Meta (FB/IG),options traders,Retarget 30D,Cost Cap,1399.25,5.8,0.696
2026-02-07,CAMP_META_LG_06,Meta (FB/IG),trading beginners,Video Engagers,Bid Cap,2848.61,6.0,0.32
2026-02-07,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Video Engagers,Highest Volume,1515.14,3.5,0.716
2026-02-07,CAMP_META_RM_07,Meta (FB/IG),trading beginners,Video Engagers,Bid Cap,3086.69,,0.363
2026-02-07,CAMP_META_RM_07,Meta (FB/IG),options traders,Finance Interests,Cost Cap,2524.68,5.2,0.358
2026-02-07,CAMP_META_RM_07,Meta (FB/IG),options traders,Lookalike 2%,Bid Cap,1038.57,7.5,0.61
2026-02-07,CAMP_META_RM_07,Meta (FB/IG),options traders,Lookalike 2%,Bid Cap,2019.50,4.8,0.778
2026-02-07,CAMP_LI_B2B_08,LinkedIn Ads,employee wealth plan,Startup Founders,Target Cost,1239.68,9.5,0.47
2026-02-07,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,Startup Founders,Maximum Delivery,1164.81,5.6,0.211
2026-02-07,CAMP_LI_B2B_08,LinkedIn Ads,partner onboarding,Startup Founders,Target Cost,397.51,8.8,0.464
2026-02-07,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,Finance Managers,Maximum Delivery,1277.97,7.2,0.326
2026-02-08,CAMP_GGL_BRAND_01,Google Ads,mutual funds app,Brand Searchers,Maximize Conversions,3308.22,8.2,0.575
2026-02-08,CAMP_GGL_GEN_02,Google Ads,mutual funds app,KYC Dropoff,Maximize Conversions,2442.60,9.2,0.197
2026-02-08,CAMP_GGL_GEN_02,Google Ads,intraday app,KYC Dropoff,Target ROAS,2623.98,9.5,0.467
2026-02-08,CAMP_GGL_GEN_02,Google Ads,mutual funds app,Brand Searchers,Target ROAS,2829.69,8.7,0.316
2026-02-08,CAMP_GGL_GEN_02,Google Ads,intraday app,Brand Searchers,Target ROAS,2412.23,8.8,0.508
2026-02-08,CAMP_GGL_DG_03,Google Ads,best trading platform,High Intent Traders,Target ROAS,2162.11,7.7,0.209
2026-02-08,CAMP_GGL_DG_03,Google Ads,intraday app,KYC Dropoff,Target ROAS,2087.76,9.1,0.52
2026-02-08,CAMP_GGL_UAC_04,Google Ads,mutual funds app,Brand Searchers,Target CPA,2455.52,7.8,0.754
2026-02-08,CAMP_GGL_UAC_04,Google Ads,stock trading app,App Installers,Target ROAS,3041.86,6.7,0.309
2026-02-08,CAMP_META_AWR_05,Meta (FB/IG),trading beginners,Video Engagers,Highest Volume,2337.31,6.6,0.482
2026-02-08,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Lookalike 2%,Highest Volume,1864.06,6.2,0.416
2026-02-08,CAMP_META_RM_07,Meta (FB/IG),digilocker pending,Lookalike 2%,Cost Cap,1761.25,7.0,0.726
2026-02-08,CAMP_LI_B2B_08,LinkedIn Ads,employee wealth plan,Startup Founders,Maximum Delivery,786.22,3.7,0.347
2026-02-08,CAMP_LI_B2B_08,LinkedIn Ads,partner onboarding,Finance Managers,Target Cost,841.01,4.9,0.737
2026-02-08,CAMP_LI_B2B_08,LinkedIn Ads,employee wealth plan,Finance Managers,Maximum Delivery,1365.41,3.6,0.597
2026-02-09,CAMP_GGL_BRAND_01,Google Ads,mutual funds app,Brand Searchers,Target CPA,1084.52,5.1,0.181
2026-02-09,CAMP_GGL_BRAND_01,Google Ads,stock trading app,KYC Dropoff,Target ROAS,3153.52,6.3,0.224
2026-02-09,CAMP_GGL_BRAND_01,Google Ads,zero brokerage,High Intent Traders,Target CPA,1589.63,7.4,0.195
2026-02-09,CAMP_GGL_BRAND_01,Google Ads,intraday app,KYC Dropoff,Target ROAS,2566.25,4.6,0.528
2026-02-09,CAMP_GGL_GEN_02,Google Ads,intraday app,App Installers,Target CPA,2869.99,4.7,0.705
2026-02-09,CAMP_GGL_GEN_02,Google Ads,best trading platform,KYC Dropoff,Target ROAS,3573.93,3.4,0.378
2026-02-09,CAMP_GGL_GEN_02,Google Ads,stock trading app,Brand Searchers,Maximize Conversions,1843.70,7.2,0.614
2026-02-09,CAMP_GGL_DG_03,Google Ads,zero brokerage,High Intent Traders,Target CPA,1162.95,5.1,0.395
2026-02-09,CAMP_GGL_DG_03,Google Ads,open demat account,Brand Searchers,Target CPA,3159.75,5.3,0.3
2026-02-09,CAMP_GGL_DG_03,Google Ads,open demat account,High Intent Traders,Target ROAS,2173.61,6.9,0.297
2026-02-09,CAMP_GGL_UAC_04,Google Ads,intraday app,Brand Searchers,Target CPA,2927.80,7.9,0.442
2026-02-09,CAMP_GGL_UAC_04,Google Ads,zero brokerage,Brand Searchers,Target CPA,2708.31,4.0,0.222
2026-02-09,CAMP_GGL_UAC_04,Google Ads,mutual funds app,High Intent Traders,Maximize Conversions,3444.62,4.6,0.62
2026-02-09,CAMP_META_AWR_05,Meta (FB/IG),trading beginners,Lookalike 2%,Cost Cap,1628.08,5.1,0.239
2026-02-09,CAMP_META_AWR_05,Meta (FB/IG),pan kyc completion,Retarget 30D,Highest Volume,2379.17,6.3,0.509
2026-02-09,CAMP_META_AWR_05,Meta (FB/IG),trading beginners,Lookalike 2%,Cost Cap,1530.90,6.2,0.456
2026-02-09,CAMP_META_AWR_05,Meta (FB/IG),pan kyc completion,Finance Interests,Bid Cap,1150.64,4.4,0.536
2026-02-09,CAMP_META_LG_06,Meta (FB/IG),trading beginners,Video Engagers,Highest Volume,1575.98,4.0,0.78
2026-02-09,CAMP_META_LG_06,Meta (FB/IG),trading beginners,Video Engagers,Cost Cap,941.41,5.3,0.772
2026-02-09,CAMP_META_LG_06,Meta (FB/IG),instant form lead,Finance Interests,Bid Cap,2537.95,,0.554
2026-02-09,CAMP_META_RM_07,Meta (FB/IG),pan kyc completion,Retarget 30D,Highest Volume,2297.39,7.1,0.519
2026-02-09,CAMP_META_RM_07,Meta (FB/IG),trading beginners,Lookalike 2%,Highest Volume,1481.53,4.3,0.208
2026-02-09,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,B2B Partners,Maximum Delivery,653.73,4.4,0.661
2026-02-09,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,Startup Founders,Target Cost,1289.40,4.5,0.539
2026-02-09,CAMP_LI_B2B_08,LinkedIn Ads,employee wealth plan,Startup Founders,Target Cost,346.67,,0.777
2026-02-09,CAMP_LI_B2B_08,LinkedIn Ads,wealth education,Finance Managers,Target Cost,1079.60,3.5,0.194
2026-02-10,CAMP_GGL_BRAND_01,Google Ads,intraday app,App Installers,Maximize Conversions,991.67,8.5,0.377
2026-02-10,CAMP_GGL_BRAND_01,Google Ads,zero brokerage,App Installers,Maximize Conversions,2581.84,9.2,0.638
2026-02-10,CAMP_GGL_BRAND_01,Google Ads,mutual funds app,App Installers,Target ROAS,906.65,9.5,0.688
2026-02-10,CAMP_GGL_GEN_02,Google Ads,stock trading app,High Intent Traders,Maximize Conversions,870.69,7.7,0.311
2026-02-10,CAMP_GGL_DG_03,Google Ads,intraday app,Brand Searchers,Maximize Conversions,1586.78,6.0,0.439
2026-02-10,CAMP_GGL_UAC_04,Google Ads,open demat account,Brand Searchers,Maximize Conversions,3095.34,6.4,0.749
2026-02-10,CAMP_GGL_UAC_04,Google Ads,best trading platform,High Intent Traders,Target ROAS,989.82,5.7,0.287
2026-02-10,CAMP_META_AWR_05,Meta (FB/IG),trading beginners,Finance Interests,Highest Volume,2383.09,7.9,0.287
2026-02-10,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Lookalike 2%,Bid Cap,1556.90,9.3,0.782
2026-02-10,CAMP_META_LG_06,Meta (FB/IG),options traders,Retarget 30D,Cost Cap,1018.74,6.0,0.431
2026-02-10,CAMP_META_RM_07,Meta (FB/IG),instant form lead,Video Engagers,Bid Cap,2754.04,5.5,0.374
2026-02-10,CAMP_META_RM_07,Meta (FB/IG),instant form lead,Lookalike 2%,Cost Cap,2852.61,5.1,0.206
2026-02-10,CAMP_META_RM_07,Meta (FB/IG),instant form lead,Video Engagers,Bid Cap,2266.09,5.3,0.195
2026-02-10,CAMP_LI_B2B_08,LinkedIn Ads,partner onboarding,Finance Managers,Maximum Delivery,1090.15,7.3,0.472
2026-02-10,CAMP_LI_B2B_08,LinkedIn Ads,employee wealth plan,B2B Partners,Target Cost,311.29,5.9,0.369
2026-02-10,CAMP_LI_B2B_08,LinkedIn Ads,corporate finance app,B2B Partners,Target Cost,843.14,9.6,0.75
2026-02-10,CAMP_LI_B2B_08,LinkedIn Ads,wealth education,Startup Founders,Maximum Delivery,630.02,9.4,0.317
2026-02-11,CAMP_GGL_BRAND_01,Google Ads,stock trading app,App Installers,Target ROAS,951.52,7.7,0.561
2026-02-11,CAMP_GGL_BRAND_01,Google Ads,stock trading app,High Intent Traders,Target ROAS,2828.17,5.6,0.281
2026-02-11,CAMP_GGL_BRAND_01,Google Ads,open demat account,Brand Searchers,Target ROAS,1855.89,4.3,0.781
2026-02-11,CAMP_GGL_BRAND_01,Google Ads,zero brokerage,High Intent Traders,Maximize Conversions,3312.81,4.1,0.545
2026-02-11,CAMP_GGL_GEN_02,Google Ads,best trading platform,App Installers,Target ROAS,2715.87,5.1,0.415
2026-02-11,CAMP_GGL_GEN_02,Google Ads,intraday app,High Intent Traders,Target ROAS,2230.90,6.5,0.242
2026-02-11,CAMP_GGL_GEN_02,Google Ads,zero brokerage,Brand Searchers,Maximize Conversions,2365.50,5.9,0.713
2026-02-11,CAMP_GGL_GEN_02,Google Ads,zero brokerage,KYC Dropoff,Target CPA,1358.67,4.8,0.591
2026-02-11,CAMP_GGL_DG_03,Google Ads,mutual funds app,Brand Searchers,Target ROAS,1920.95,8.3,0.627
2026-02-11,CAMP_GGL_DG_03,Google Ads,open demat account,App Installers,Target ROAS,1677.78,9.6,0.763
2026-02-11,CAMP_GGL_DG_03,Google Ads,mutual funds app,App Installers,Maximize Conversions,1837.10,8.8,0.775
2026-02-11,CAMP_GGL_UAC_04,Google Ads,open demat account,High Intent Traders,Target ROAS,3540.98,4.9,0.435
2026-02-11,CAMP_GGL_UAC_04,Google Ads,best trading platform,KYC Dropoff,Target ROAS,2599.70,9.2,0.777
2026-02-11,CAMP_GGL_UAC_04,Google Ads,mutual funds app,KYC Dropoff,Maximize Conversions,1359.59,9.2,0.182
2026-02-11,CAMP_GGL_UAC_04,Google Ads,zero brokerage,High Intent Traders,Maximize Conversions,1443.99,4.3,0.448
2026-02-11,CAMP_META_AWR_05,Meta (FB/IG),digilocker pending,Lookalike 2%,Bid Cap,2907.24,7.7,0.623
2026-02-11,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Finance Interests,Cost Cap,811.97,5.1,0.755
2026-02-11,CAMP_META_RM_07,Meta (FB/IG),pan kyc completion,Finance Interests,Bid Cap,1386.23,7.6,0.6
2026-02-11,CAMP_META_RM_07,Meta (FB/IG),instant form lead,Lookalike 2%,Highest Volume,1586.96,5.6,0.318
2026-02-11,CAMP_META_RM_07,Meta (FB/IG),digilocker pending,Video Engagers,Highest Volume,1994.88,9.4,0.744
2026-02-11,CAMP_META_RM_07,Meta (FB/IG),pan kyc completion,Retarget 30D,Cost Cap,1861.66,5.0,0.657
2026-02-12,CAMP_GGL_BRAND_01,Google Ads,open demat account,High Intent Traders,Maximize Conversions,3121.10,5.7,0.445
2026-02-12,CAMP_GGL_BRAND_01,Google Ads,mutual funds app,App Installers,Target ROAS,1658.19,7.0,0.555
2026-02-12,CAMP_GGL_BRAND_01,Google Ads,mutual funds app,KYC Dropoff,Maximize Conversions,3250.28,4.7,0.261
2026-02-12,CAMP_GGL_GEN_02,Google Ads,best trading platform,High Intent Traders,Target CPA,2550.25,6.9,0.387
2026-02-12,CAMP_GGL_GEN_02,Google Ads,mutual funds app,KYC Dropoff,Target CPA,2173.03,,0.635
2026-02-12,CAMP_GGL_DG_03,Google Ads,stock trading app,Brand Searchers,Maximize Conversions,7084.74,7.1,0.669
2026-02-12,CAMP_GGL_DG_03,Google Ads,open demat account,Brand Searchers,Target ROAS,2608.25,6.1,0.613
2026-02-12,CAMP_GGL_DG_03,Google Ads,stock trading app,Brand Searchers,Target CPA,3146.03,5.3,0.672
2026-02-12,CAMP_GGL_DG_03,Google Ads,mutual funds app,Brand Searchers,Maximize Conversions,2922.93,9.3,0.687
2026-02-12,CAMP_GGL_UAC_04,Google Ads,open demat account,High Intent Traders,Target CPA,3062.33,5.0,0.558
2026-02-12,CAMP_GGL_UAC_04,Google Ads,open demat account,KYC Dropoff,Target ROAS,2807.19,4.5,0.743
2026-02-12,CAMP_GGL_UAC_04,Google Ads,stock trading app,KYC Dropoff,Maximize Conversions,2274.18,7.6,0.31
2026-02-12,CAMP_GGL_UAC_04,Google Ads,zero brokerage,Brand Searchers,Target ROAS,981.59,8.8,0.35
2026-02-12,CAMP_META_AWR_05,Meta (FB/IG),options traders,Retarget 30D,Bid Cap,1720.30,8.5,0.333
2026-02-12,CAMP_META_AWR_05,Meta (FB/IG),digilocker pending,Video Engagers,Bid Cap,1529.76,5.5,0.618
2026-02-12,CAMP_META_AWR_05,Meta (FB/IG),trading beginners,Finance Interests,Bid Cap,2732.11,4.0,0.342
2026-02-12,CAMP_META_LG_06,Meta (FB/IG),options traders,Finance Interests,Bid Cap,2350.77,9.7,0.354
2026-02-12,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Finance Interests,Bid Cap,2589.89,6.1,0.694
2026-02-12,CAMP_META_RM_07,Meta (FB/IG),options traders,Lookalike 2%,Highest Volume,1134.25,8.3,0.772
2026-02-12,CAMP_META_RM_07,Meta (FB/IG),instant form lead,Retarget 30D,Bid Cap,2032.04,4.9,0.557
2026-02-12,CAMP_META_RM_07,Meta (FB/IG),options traders,Lookalike 2%,Highest Volume,1324.11,5.6,0.407
2026-02-13,CAMP_GGL_BRAND_01,Google Ads,mutual funds app,Brand Searchers,Target CPA,3143.97,8.0,0.182
2026-02-13,CAMP_GGL_BRAND_01,Google Ads,mutual funds app,KYC Dropoff,Target ROAS,2347.97,8.5,0.203
2026-02-13,CAMP_GGL_BRAND_01,Google Ads,open demat account,High Intent Traders,Target ROAS,1758.62,7.6,0.601
2026-02-13,CAMP_GGL_GEN_02,Google Ads,mutual funds app,High Intent Traders,Target ROAS,2095.41,3.2,0.279
2026-02-13,CAMP_GGL_DG_03,Google Ads,stock trading app,High Intent Traders,Target CPA,2836.89,6.1,0.606
2026-02-13,CAMP_GGL_UAC_04,Google Ads,open demat account,App Installers,Target CPA,1308.43,5.1,0.607
2026-02-13,CAMP_GGL_UAC_04,Google Ads,stock trading app,High Intent Traders,Target CPA,3571.73,6.3,0.231
2026-02-13,CAMP_GGL_UAC_04,Google Ads,stock trading app,KYC Dropoff,Maximize Conversions,966.20,7.1,0.652
2026-02-13,CAMP_META_AWR_05,Meta (FB/IG),options traders,Lookalike 2%,Cost Cap,2551.13,7.2,0.267
2026-02-13,CAMP_META_LG_06,Meta (FB/IG),pan kyc completion,Lookalike 2%,Highest Volume,1179.04,6.0,0.691
2026-02-13,CAMP_META_RM_07,Meta (FB/IG),digilocker pending,Lookalike 2%,Bid Cap,2240.52,3.2,0.363
2026-02-13,CAMP_META_RM_07,Meta (FB/IG),trading beginners,Video Engagers,Bid Cap,3026.11,8.2,0.457
2026-02-14,CAMP_GGL_BRAND_01,Google Ads,zero brokerage,Brand Searchers,Maximize Conversions,1380.73,3.7,0.724
2026-02-14,CAMP_GGL_BRAND_01,Google Ads,best trading platform,App Installers,Target CPA,2956.34,8.1,0.382
2026-02-14,CAMP_GGL_GEN_02,Google Ads,zero brokerage,High Intent Traders,Target CPA,1422.38,4.7,0.509
